"cluster","genes","expressions"
"Healthy","Terminal_exhaustion",0.396325292887426
"Healthy","Terminal_exhaustion",0.395365877301302
"Healthy","Terminal_exhaustion",0.280464685431779
"Healthy","Terminal_exhaustion",0.398658713826666
"Healthy","Terminal_exhaustion",0.464639613052758
"Healthy","Terminal_exhaustion",0.444107624996718
"Healthy","Terminal_exhaustion",0.418103937841553
"Healthy","Terminal_exhaustion",0.378785761889719
"Healthy","Terminal_exhaustion",0.483000029835025
"Healthy","Terminal_exhaustion",0.425961115209039
"Healthy","Terminal_exhaustion",0.369412488417957
"Healthy","Terminal_exhaustion",0.4125467031211
"Healthy","Terminal_exhaustion",0.476789673930212
"Healthy","Terminal_exhaustion",0.505338578281041
"Healthy","Terminal_exhaustion",0.421283118546084
"Healthy","Terminal_exhaustion",0.482151625530973
"Healthy","Terminal_exhaustion",0.246770210441415
"Healthy","Terminal_exhaustion",0.426902218695214
"Healthy","Terminal_exhaustion",0.249642476548899
"Healthy","Terminal_exhaustion",0.271869868511125
"Healthy","Terminal_exhaustion",0.46191177072948
"Healthy","Terminal_exhaustion",0.386261627293959
"Healthy","Terminal_exhaustion",0.284621341638805
"Healthy","Terminal_exhaustion",0.406605055663991
"Healthy","Terminal_exhaustion",0.422630977009879
"Healthy","Terminal_exhaustion",0.3473995169823
"Healthy","Terminal_exhaustion",0.388867851063141
"Healthy","Terminal_exhaustion",0.324801559923211
"Healthy","Terminal_exhaustion",0.368360796695499
"Healthy","Terminal_exhaustion",0.366300283588405
"Healthy","Terminal_exhaustion",0.382358729120793
"Healthy","Terminal_exhaustion",0.357682422533513
"Healthy","Terminal_exhaustion",0.362318218093966
"Healthy","Terminal_exhaustion",0.411172896091607
"Healthy","Terminal_exhaustion",0.334175314865808
"Healthy","Terminal_exhaustion",0.366290985033679
"Healthy","Terminal_exhaustion",0.443816966576449
"Healthy","Terminal_exhaustion",0.259364314441051
"Healthy","Terminal_exhaustion",0.374907783239861
"Healthy","Terminal_exhaustion",0.32679382987326
"Healthy","Terminal_exhaustion",0.244555987891368
"Healthy","Terminal_exhaustion",0.352750512191045
"Healthy","Terminal_exhaustion",0.348326289171656
"Healthy","Terminal_exhaustion",0.33988137624603
"Healthy","Terminal_exhaustion",0.339781854112736
"Healthy","Terminal_exhaustion",0.340368653566655
"Healthy","Terminal_exhaustion",0.393590406616837
"Healthy","Terminal_exhaustion",0.318845629652497
"Healthy","Terminal_exhaustion",0.370336953437872
"Healthy","Terminal_exhaustion",0.276675709583636
"Healthy","Terminal_exhaustion",0.337979589176685
"Healthy","Terminal_exhaustion",0.359191690752593
"Healthy","Terminal_exhaustion",0.364485179869711
"Healthy","Terminal_exhaustion",0.222524460507665
"Healthy","Terminal_exhaustion",0.342381285955799
"Healthy","Terminal_exhaustion",0.300263559137126
"Healthy","Terminal_exhaustion",0.341267612991849
"Healthy","Terminal_exhaustion",0.165358437039774
"Healthy","Terminal_exhaustion",0.248222000942456
"Healthy","Terminal_exhaustion",0.228254268848847
"Healthy","Terminal_exhaustion",0.387731376355427
"Healthy","Terminal_exhaustion",0.417423490350532
"Healthy","Terminal_exhaustion",0.388889067372348
"Healthy","Terminal_exhaustion",0.265506375983613
"Healthy","Terminal_exhaustion",0.275216876425676
"Healthy","Terminal_exhaustion",0.413814960366964
"Healthy","Terminal_exhaustion",0.385998254273456
"Healthy","Terminal_exhaustion",0.353100248149907
"Healthy","Terminal_exhaustion",0.381241666375887
"Healthy","Terminal_exhaustion",0.323101749875356
"Healthy","Terminal_exhaustion",0.357283760431675
"Healthy","Terminal_exhaustion",0.28372816186866
"Healthy","Terminal_exhaustion",0.358902514774515
"Healthy","Terminal_exhaustion",0.331273885560113
"Healthy","Terminal_exhaustion",0.294755466876806
"Healthy","Terminal_exhaustion",0.340413218300942
"Healthy","Terminal_exhaustion",0.365109078071593
"Healthy","Terminal_exhaustion",0.341096845595029
"Healthy","Terminal_exhaustion",0.347805849312571
"Healthy","Terminal_exhaustion",0.375966076307362
"Healthy","Terminal_exhaustion",0.345354323152275
"Healthy","Terminal_exhaustion",0.380425093660798
"Healthy","Terminal_exhaustion",0.313732210306921
"Healthy","Terminal_exhaustion",0.453175358028375
"Healthy","Terminal_exhaustion",0.358286730471793
"Healthy","Terminal_exhaustion",0.405606110410203
"Healthy","Terminal_exhaustion",0.41300619807542
"Healthy","Terminal_exhaustion",0.406843881569262
"Healthy","Terminal_exhaustion",0.30670751880145
"Healthy","Terminal_exhaustion",0.380372273140913
"Healthy","Terminal_exhaustion",0.338013094588449
"Healthy","Terminal_exhaustion",0.37853092526387
"Healthy","Terminal_exhaustion",0.22444421451569
"Healthy","Terminal_exhaustion",0.276060243120678
"Healthy","Terminal_exhaustion",0.408228288984111
"Healthy","Terminal_exhaustion",0.430619024440823
"Healthy","Terminal_exhaustion",0.391991980593468
"Healthy","Terminal_exhaustion",0.404392337442589
"Healthy","Terminal_exhaustion",0.435702715858831
"Healthy","Terminal_exhaustion",0.356213785875949
"Healthy","Terminal_exhaustion",0.413803892244443
"Healthy","Terminal_exhaustion",0.408733658618668
"Healthy","Terminal_exhaustion",0.40063383605227
"Healthy","Terminal_exhaustion",0.37025614755882
"Healthy","Terminal_exhaustion",0.446613962868055
"Healthy","Terminal_exhaustion",0.361405232696346
"Healthy","Terminal_exhaustion",0.401297578168329
"Healthy","Terminal_exhaustion",0.41200651181086
"Healthy","Terminal_exhaustion",0.334106484083605
"Healthy","Terminal_exhaustion",0.395112645369008
"Healthy","Terminal_exhaustion",0.449206378797405
"Healthy","Terminal_exhaustion",0.336998986923458
"Healthy","Terminal_exhaustion",0.316690532292263
"Healthy","Terminal_exhaustion",0.363472744411016
"Healthy","Terminal_exhaustion",0.39558063113054
"Healthy","Terminal_exhaustion",0.414615416963883
"Healthy","Terminal_exhaustion",0.39322384655933
"Healthy","Terminal_exhaustion",0.514140964179859
"Healthy","Terminal_exhaustion",0.317838476577773
"Healthy","Terminal_exhaustion",0.334999891793032
"Healthy","Terminal_exhaustion",0.370695843501738
"Healthy","Terminal_exhaustion",0.305916875191938
"Healthy","Terminal_exhaustion",0.393987910542492
"Healthy","Terminal_exhaustion",0.40758165651573
"Healthy","Terminal_exhaustion",0.426090660906659
"Healthy","Terminal_exhaustion",0.438904914228023
"Healthy","Terminal_exhaustion",0.384576341587259
"Healthy","Terminal_exhaustion",0.358750443627746
"Healthy","Terminal_exhaustion",0.442078795120621
"Healthy","Terminal_exhaustion",0.454126390112726
"Healthy","Terminal_exhaustion",0.377160842067199
"Healthy","Terminal_exhaustion",0.416952408976166
"Healthy","Terminal_exhaustion",0.413467658922058
"Healthy","Terminal_exhaustion",0.485883885679824
"Healthy","Terminal_exhaustion",0.314329263515939
"Healthy","Terminal_exhaustion",0.357680971201973
"Healthy","Terminal_exhaustion",0.443186053378284
"Healthy","Terminal_exhaustion",0.480166575347543
"Healthy","Terminal_exhaustion",0.409381037969517
"Healthy","Terminal_exhaustion",0.406274162819272
"Healthy","Terminal_exhaustion",0.379207998688794
"Healthy","Terminal_exhaustion",0.321450838920548
"Healthy","Terminal_exhaustion",0.371662162546942
"Healthy","Terminal_exhaustion",0.333004714690294
"Healthy","Terminal_exhaustion",0.408714020115504
"Healthy","Terminal_exhaustion",0.363903690659889
"Healthy","Terminal_exhaustion",0.341285098747922
"Healthy","Terminal_exhaustion",0.355630105530997
"Healthy","Terminal_exhaustion",0.316964829781585
"Healthy","Terminal_exhaustion",0.34777662867344
"Healthy","Terminal_exhaustion",0.412265116767308
"Healthy","Terminal_exhaustion",0.44453418731293
"Healthy","Terminal_exhaustion",0.399987661034427
"Healthy","Terminal_exhaustion",0.372597011433216
"Healthy","Terminal_exhaustion",0.400621484504823
"Healthy","Terminal_exhaustion",0.374712472709904
"Healthy","Terminal_exhaustion",0.313613874930989
"Healthy","Terminal_exhaustion",0.422278610083323
"Healthy","Terminal_exhaustion",0.446302464863767
"Healthy","Terminal_exhaustion",0.279328506602118
"Healthy","Terminal_exhaustion",0.224327789260554
"Healthy","Terminal_exhaustion",0.201162001361103
"Healthy","Terminal_exhaustion",0.289025585459384
"Healthy","Terminal_exhaustion",0.31205858872348
"Healthy","Terminal_exhaustion",0.271526741872096
"Healthy","Terminal_exhaustion",0.203636405495989
"Healthy","Terminal_exhaustion",0.268069460833257
"Healthy","Terminal_exhaustion",0.109912983345303
"Healthy","Terminal_exhaustion",0.13751576013493
"Healthy","Terminal_exhaustion",0.210536659115361
"Healthy","Terminal_exhaustion",0.183804296505726
"Healthy","Terminal_exhaustion",0.305323408792943
"Healthy","Terminal_exhaustion",0.415474245620573
"Healthy","Terminal_exhaustion",0.203251087159491
"Healthy","Terminal_exhaustion",0.235729797096864
"Healthy","Terminal_exhaustion",0.442888192860209
"Healthy","Terminal_exhaustion",0.400752572270238
"Healthy","Terminal_exhaustion",0.444875551378925
"Healthy","Terminal_exhaustion",0.45520367708762
"Healthy","Terminal_exhaustion",0.389697763553765
"Healthy","Terminal_exhaustion",0.373084174709233
"Healthy","Terminal_exhaustion",0.274963501249007
"Healthy","Terminal_exhaustion",0.240785952020871
"Healthy","Terminal_exhaustion",0.205317751446066
"Healthy","Terminal_exhaustion",0.349603875420159
"Healthy","Terminal_exhaustion",0.369952103605096
"Healthy","Terminal_exhaustion",0.344507750253996
"Healthy","Terminal_exhaustion",0.289761611547248
"Healthy","Terminal_exhaustion",0.426643898803143
"Healthy","Terminal_exhaustion",0.387968555437396
"Healthy","Terminal_exhaustion",0.33744669416948
"Healthy","Terminal_exhaustion",0.29989246589622
"Healthy","Terminal_exhaustion",0.358338041572252
"Healthy","Terminal_exhaustion",0.340965779579447
"Healthy","Terminal_exhaustion",0.346196811789947
"Healthy","Terminal_exhaustion",0.265000875612564
"Healthy","Terminal_exhaustion",0.361867604570006
"Healthy","Terminal_exhaustion",0.304095066547112
"Healthy","Terminal_exhaustion",0.367343999687169
"Healthy","Terminal_exhaustion",0.319524192904478
"Healthy","Terminal_exhaustion",0.464695543466063
"Healthy","Terminal_exhaustion",0.386882257205655
"Healthy","Terminal_exhaustion",0.452340430828681
"Healthy","Terminal_exhaustion",0.384417229954687
"Healthy","Terminal_exhaustion",0.347627491250039
"Healthy","Terminal_exhaustion",0.293832906481836
"Healthy","Terminal_exhaustion",0.394276852353838
"Healthy","Terminal_exhaustion",0.3657721505357
"Healthy","Terminal_exhaustion",0.381700929723327
"Healthy","Terminal_exhaustion",0.414921125418927
"Healthy","Terminal_exhaustion",0.390916868562077
"Healthy","Terminal_exhaustion",0.343963828999982
"Healthy","Terminal_exhaustion",0.318229199086961
"Healthy","Terminal_exhaustion",0.377986360462657
"Healthy","Terminal_exhaustion",0.394177955546855
"Healthy","Terminal_exhaustion",0.375774030140344
"Healthy","Terminal_exhaustion",0.44766196222066
"Healthy","Terminal_exhaustion",0.413100710432853
"Healthy","Terminal_exhaustion",0.404035504362895
"Healthy","Terminal_exhaustion",0.385953140014382
"Healthy","Terminal_exhaustion",0.334713205343997
"Healthy","Terminal_exhaustion",0.443319185194772
"Healthy","Terminal_exhaustion",0.40249185998219
"Healthy","Terminal_exhaustion",0.410047282993325
"Healthy","Terminal_exhaustion",0.300846226923393
"Healthy","Terminal_exhaustion",0.307050381695595
"Healthy","Terminal_exhaustion",0.257154059567761
"Healthy","Terminal_exhaustion",0.388344607989455
"Healthy","Terminal_exhaustion",0.458181502948753
"Healthy","Terminal_exhaustion",0.440266319077268
"Healthy","Terminal_exhaustion",0.327236834171929
"Healthy","Terminal_exhaustion",0.193728418114322
"Healthy","Terminal_exhaustion",0.204159655563885
"Healthy","Terminal_exhaustion",0.151488230017757
"Healthy","Terminal_exhaustion",0.27418358214313
"Healthy","Terminal_exhaustion",0.255791001782613
"Healthy","Terminal_exhaustion",0.362178710182214
"Healthy","Terminal_exhaustion",0.423815018699855
"Healthy","Terminal_exhaustion",0.351679003825708
"Healthy","Terminal_exhaustion",0.419587670698604
"Healthy","Terminal_exhaustion",0.35716559792413
"Healthy","Terminal_exhaustion",0.355392079952458
"Healthy","Terminal_exhaustion",0.389284731506328
"Healthy","Terminal_exhaustion",0.393433128767596
"Healthy","Terminal_exhaustion",0.347934852433842
"Healthy","Terminal_exhaustion",0.452799121603157
"Healthy","Terminal_exhaustion",0.228895380961304
"Healthy","Terminal_exhaustion",0.326685191366063
"Healthy","Terminal_exhaustion",0.354457099721739
"Healthy","Terminal_exhaustion",0.334878838065892
"Healthy","Terminal_exhaustion",0.394788563478387
"Healthy","Terminal_exhaustion",0.459668449045177
"Healthy","Terminal_exhaustion",0.389985626128734
"Healthy","Terminal_exhaustion",0.388347319893536
"Healthy","Terminal_exhaustion",0.214738167090558
"Healthy","Terminal_exhaustion",0.405134352095752
"Healthy","Terminal_exhaustion",0.190941120194096
"Healthy","Terminal_exhaustion",0.309611037769092
"Healthy","Terminal_exhaustion",0.204052618433845
"Healthy","Terminal_exhaustion",0.0970257403401085
"Healthy","Terminal_exhaustion",0.369991559645219
"Healthy","Terminal_exhaustion",0.372986820693736
"Healthy","Terminal_exhaustion",0.174616311022819
"Healthy","Terminal_exhaustion",0.15268409818798
"Healthy","Terminal_exhaustion",0.234816341387603
"Healthy","Terminal_exhaustion",0.283836670850492
"Healthy","Terminal_exhaustion",0.105182015144235
"Healthy","Terminal_exhaustion",0.394512105129127
"Healthy","Terminal_exhaustion",0.365695066254213
"Healthy","Terminal_exhaustion",0.247896218275271
"Healthy","Terminal_exhaustion",0.180150450925215
"Healthy","Terminal_exhaustion",0.138299064546275
"Healthy","Terminal_exhaustion",0.237319171868299
"Healthy","Terminal_exhaustion",0.244896580978325
"Healthy","Terminal_exhaustion",0.11704148461834
"Healthy","Terminal_exhaustion",0.211616903998062
"Healthy","Terminal_exhaustion",0.359904952918762
"Healthy","Terminal_exhaustion",0.375648492398434
"Healthy","Terminal_exhaustion",0.134543328723719
"Healthy","Terminal_exhaustion",0.304101624325996
"Healthy","Terminal_exhaustion",0.394663476967268
"Healthy","Terminal_exhaustion",0.362083618805734
"Healthy","Terminal_exhaustion",0.441187123746946
"Healthy","Terminal_exhaustion",0.420533684679963
